docid	position	length	mention	url
2018-03-31_00_Australian	3975	13	Glenn Maxwell	https://en.wikipedia.org/wiki/Glenn_Maxwell
2018-03-31_00_Australian	3990	9	Joe Burns	https://en.wikipedia.org/wiki/Joe_Burns_(cricketer)
2018-03-31_00_Australian	4004	15	Matthew Renshaw	https://en.wikipedia.org/wiki/Matthew_Renshaw
2018-03-31_00_Australian	4200	11	Mark Taylor	https://en.wikipedia.org/wiki/Mark_Taylor_(cricketer)
2018-03-31_00_Australian	4216	18	Michael Kasprowicz	https://en.wikipedia.org/wiki/Michael_Kasprowicz
2018-04-03_00_China	39	37	China Manned Space Engineering Office	https://en.wikipedia.org/wiki/China_Manned_Space_Engineering_Office
2018-04-03_00_China	91	10	Tiangong-1	https://en.wikipedia.org/wiki/Tiangong-1
2018-04-03_00_China	247	13	Pacific Ocean	https://en.wikipedia.org/wiki/Pacific_Ocean
2018-04-03_00_China	275	12	Beijing time	https://en.wikipedia.org/wiki/Beijing_time
2018-04-03_00_China	337	32	Beijing Aerospace Control Center	https://en.wikipedia.org/wiki/Beijing_Aerospace_Command_and_Control_Center
2018-04-03_00_China	634	49	United States Joint Force Space Component Command	https://en.wikipedia.org/wiki/Joint_Functional_Component_Command_for_Space
2018-04-03_00_China	1163	14	United Nations	https://en.wikipedia.org/wiki/United_Nations
2018-04-03_00_China	1251	30	Australian National University	https://en.wikipedia.org/wiki/Australian_National_University
2018-04-03_00_China	1776	3	Mir	https://en.wikipedia.org/wiki/Mir
2018-04-03_00_China	1821	6	Skylab	https://en.wikipedia.org/wiki/Skylab
2018-04-03_00_China	1924	9	Australia	https://en.wikipedia.org/wiki/Australia
2018-04-03_00_China	2097	10	Weibo blog	https://en.wikipedia.org/wiki/Sima_Weibo
2018-04-03_00_China	2618	10	Tiangong-2	https://en.wikipedia.org/wiki/Tiangong-2
2018-04-03_00_China	2788	27	International Space Station	https://en.wikipedia.org/wiki/International_Space_Station
2018-04-04_00_US	41	19	US Republican Party	https://en.wikipedia.org/wiki/Republican_Party_(United_States)
2018-04-04_00_US	74	11	Greg Walden	https://en.wikipedia.org/wiki/Greg_Walden
2018-04-04_00_US	90	17	Frank Pallone Jr.	https://en.wikipedia.org/wiki/Frank_Pallone
2018-04-04_00_US	165	52	United States House Committee on Energy and Commerce	https://en.wikipedia.org/wiki/United_States_House_Committee_on_Energy_and_Commerce
2018-04-04_00_US	247	10	Jim Zemlin	https://en.wikipedia.org/wiki/Jim_Zemlin
2018-04-04_00_US	285	16	Linux Foundation	https://en.wikipedia.org/wiki/Linux_Foundation
2018-04-04_00_US	309	20	open-source software	https://en.wikipedia.org/wiki/FLOSS
2018-04-04_00_US	584	10	Heartbleed	https://en.wikipedia.org/wiki/Heartbleed
2018-04-04_00_US	1000	9	Microsoft	https://en.wikipedia.org/wiki/Microsoft
2018-04-04_00_US	1011	10	Apple Inc.	https://en.wikipedia.org/wiki/Apple_Inc.
2018-04-04_00_US	1027	13	Adobe Systems	https://en.wikipedia.org/wiki/Adobe_Systems
2018-04-07_00_Woolworths	93	10	Woolworths	https://en.wikipedia.org/wiki/Woolworths_Supermarkets
2018-04-07_00_Woolworths	135	9	Australia	https://en.wikipedia.org/wiki/Australia
2018-04-07_00_Woolworths	223	10	Queensland	https://en.wikipedia.org/wiki/Queensland
2018-04-07_00_Woolworths	245	15	New South Wales	https://en.wikipedia.org/wiki/New_South_Wales
2018-04-07_00_Woolworths	266	17	Western Australia	https://en.wikipedia.org/wiki/Western_Australia
2018-04-07_00_Woolworths	815	3	BWS	https://en.wikipedia.org/wiki/BWS_(liquor_retailer)
2018-04-07_00_Woolworths	1205	5	Coles	https://en.wikipedia.org/wiki/Coles_Supermarkets
2018-04-07_00_Woolworths	1299	8	Tasmania	https://en.wikipedia.org/wiki/Tasmania
2018-04-07_00_Woolworths	1309	15	South Australia	https://en.wikipedia.org/wiki/South_Australia
2018-04-07_00_Woolworths	1326	8	Canberra	https://en.wikipedia.org/wiki/Canberra
2018-04-07_00_Woolworths	1343	18	Northern Territory	https://en.wikipedia.org/wiki/Northern_Territory,_Australia
2018-04-08_00_Thirteen	102	9	city hall	https://en.wikipedia.org/wiki/Los_Angeles_City_Hall
2018-04-08_00_Thirteen	115	11	Los Angeles	https://en.wikipedia.org/wiki/Los_Angeles
2018-04-08_00_Thirteen	128	10	California	https://en.wikipedia.org/wiki/California
2018-04-08_00_Thirteen	198	13	Griffith Park	https://en.wikipedia.org/wiki/Griffith_Park
2018-04-08_00_Thirteen	324	13	Easter Sunday	https://en.wikipedia.org/wiki/Easter
2018-04-08_00_Thirteen	721	12	wooden plank	https://en.wikipedia.org/wiki/Plank_(wood)
2018-04-08_00_Thirteen	803	27	Los Angeles Fire Department	https://en.wikipedia.org/wiki/Los_Angeles_Fire_Department
2018-04-08_00_Thirteen	1155	14	miles per hour	https://en.wikipedia.org/wiki/miles_per_hour
2018-04-08_00_Thirteen	1180	19	kilometres per hour	https://en.wikipedia.org/wiki/kilometres_per_hour
2018-04-08_00_Thirteen	1393	4	feet	https://en.wikipedia.org/wiki/foot_(unit)
2018-04-08_00_Thirteen	1407	10	kilometers	https://en.wikipedia.org/wiki/kilometre
2018-04-08_00_Thirteen	1441	6	metres	https://en.wikipedia.org/wiki/metre
2018-04-08_00_Thirteen	1678	4	mile	https://en.wikipedia.org/wiki/mile
2018-04-08_00_Thirteen	2147	9	David Ryu	https://en.wikipedia.org/wiki/David_Ryu
2018-04-10_00_Football	36	7	Spanish	https://en.wikipedia.org/wiki/Spain
2018-04-10_00_Football	44	7	capital	https://en.wikipedia.org/wiki/Madrid
2018-04-10_00_Football	52	8	football	https://en.wikipedia.org/wiki/Association_football
2018-04-10_00_Football	66	15	Atlético Madrid	https://en.wikipedia.org/wiki/Atl%C3%A9tico_Madrid
2018-04-10_00_Football	137	15	Fernando Torres	https://en.wikipedia.org/wiki/Fernando_Torres
2018-04-10_00_Football	418	8	SD Eibar	https://en.wikipedia.org/wiki/SD_Eibar
2018-04-10_00_Football	872	7	English	https://en.wikipedia.org/wiki/England
2018-04-10_00_Football	886	12	Liverpool FC	https://en.wikipedia.org/wiki/Liverpool_F.C.
2018-04-10_00_Football	905	10	Chelsea FC	https://en.wikipedia.org/wiki/Chelsea_F.C.
2018-04-10_00_Football	987	7	Italian	https://en.wikipedia.org/wiki/Italy
2018-04-10_00_Football	995	7	Serie A	https://en.wikipedia.org/wiki/Serie_A
2018-04-10_00_Football	1008	8	AC Milan	https://en.wikipedia.org/wiki/A.C._Milan
2018-04-10_00_Football	1265	14	Enrique Cerezo	https://en.wikipedia.org/wiki/Enrique_Cerezo
2018-04-10_01_Deadly	42	11	Trump Tower	https://en.wikipedia.org/wiki/Trump_Tower
2018-04-10_01_Deadly	58	7	Midtown	https://en.wikipedia.org/wiki/Midtown_Manhattan
2018-04-10_01_Deadly	67	13	New York City	https://en.wikipedia.org/wiki/New_York_City
2018-04-10_01_Deadly	115	3	EST	https://en.wikipedia.org/wiki/Eastern_Time_Zone
2018-04-10_01_Deadly	394	2	US	https://en.wikipedia.org/wiki/United_States
2018-04-10_01_Deadly	407	12	Donald Trump	https://en.wikipedia.org/wiki/Donald_Trump
2018-04-10_01_Deadly	428	12	First Family	https://en.wikipedia.org/wiki/First_Family
2018-04-10_01_Deadly	501	12	Fifth Avenue	https://en.wikipedia.org/wiki/Fifth_Avenue
2018-04-10_01_Deadly	561	12	Donald Trump	https://en.wikipedia.org/wiki/Donald_Trump
2018-04-10_01_Deadly	649	17	US Secret Service	https://en.wikipedia.org/wiki/United_States_Secret_Service
2018-04-10_01_Deadly	735	31	New York City Police Department	https://en.wikipedia.org/wiki/New_York_City_Police_Department
2018-04-10_01_Deadly	887	15	four-alarm fire	https://en.wikipedia.org/wiki/Multiple-alarm_fire
2018-04-10_01_Deadly	991	29	New York City Fire Department	https://en.wikipedia.org/wiki/New_York_City_Fire_Department
2018-04-10_01_Deadly	1071	7	tweeted	https://en.wikipedia.org/wiki/Twitter
2018-04-10_01_Deadly	2023	12	Daniel Nigro	https://en.wikipedia.org/wiki/Daniel_A._Nigro
2018-04-10_01_Deadly	2461	30	Mount Sinai Roosevelt Hospital	https://en.wikipedia.org/wiki/St._Luke%27s%E2%80%93Roosevelt_Hospital_Center
2018-04-10_01_Deadly	2629	11	Andy Warhol	https://en.wikipedia.org/wiki/Andy_Warhol
2018-04-10_01_Deadly	2694	23	The Andy Warhol Diaries	https://en.wikipedia.org/wiki/The_Andy_Warhol_Diaries
2018-04-12_00_Russian	37	7	Russian	https://en.wikipedia.org/wiki/Russia
2018-04-12_00_Russian	50	17	Alexander Byvshev	https://en.wikipedia.org/wiki/Alexander_Byvshev
2018-04-12_00_Russian	138	12	Oryol Oblast	https://en.wikipedia.org/wiki/Oryol_Oblast
2018-04-12_00_Russian	670	9	VKontakte	https://en.wikipedia.org/wiki/VKontakte
2018-04-12_00_Russian	1032	6	Crimea	https://en.wikipedia.org/wiki/Crimea
2018-04-12_00_Russian	1631	5	Kromy	https://en.wikipedia.org/wiki/Kromy,_Oryol_Oblast
2018-04-14_00_United	34	13	United States	https://en.wikipedia.org/wiki/United_States
2018-04-14_00_United	48	20	Speaker of the House	https://en.wikipedia.org/wiki/United_States_Speaker_of_the_House_of_Representatives
2018-04-14_00_United	73	43	2012 Republican vice presidential candidate	https://en.wikipedia.org/wiki/United_States_presidential_election,_2012
2018-04-14_00_United	117	9	Paul Ryan	https://en.wikipedia.org/wiki/Paul_Ryan
2018-04-14_00_United	204	29	U.S. House of Representatives	https://en.wikipedia.org/wiki/United_States_House_of_Representatives
2018-04-14_00_United	509	12	John Boehner	https://en.wikipedia.org/wiki/John_Boehner
2018-04-14_00_United	662	5	Trump	https://en.wikipedia.org/wiki/Donald_Trump
2018-04-14_00_United	857	5	Axios	https://en.wikipedia.org/wiki/Axios_(website)
2018-04-14_00_United	1025	7	Twitter	https://en.wikipedia.org/wiki/Twitter
2018-04-14_00_United	1231	13	Chuck Schumer	https://en.wikipedia.org/wiki/Chuck_Schumer
2018-04-14_00_United	1432	10	hard-right	https://en.wikipedia.org/wiki/Far-right_politics
2018-04-14_00_United	1591	9	Democrats	https://en.wikipedia.org/wiki/Democratic_Party_(United_States)
2018-04-14_00_United	1773	21	US Mexico border wall	https://en.wikipedia.org/wiki/US_Mexico_border_wall
2018-04-14_00_United	1847	6	Mexico	https://en.wikipedia.org/wiki/Mexico
2018-04-14_00_United	1879	14	Breitbart News	https://en.wikipedia.org/wiki/Breitbart_News
2018-04-14_00_United	2152	8	Fox News	https://en.wikipedia.org/wiki/Fox_News
2018-04-14_00_United	2173	15	Sebastian Gorka	https://en.wikipedia.org/wiki/Sebastian_Gorka
2018-04-14_00_United	2244	15	Stephen Colbert	https://en.wikipedia.org/wiki/Stephen_Colbert
2018-04-14_00_United	2263	13	The Late Show	https://en.wikipedia.org/wiki/The_Late_Show_with_Stephen_Colbert
2018-04-14_00_United	2289	8	CrossFit	https://en.wikipedia.org/wiki/CrossFit
2018-04-14_00_United	2298	7	Dracula	https://en.wikipedia.org/wiki/Count_Dracula
2018-04-14_00_United	2491	12	Jimmy Fallon	https://en.wikipedia.org/wiki/Jimmy_Fallon
2018-04-14_00_United	2507	16	The Tonight Show	https://en.wikipedia.org/wiki/The_Tonight_Show
2018-04-14_00_United	2747	8	district	https://en.wikipedia.org/wiki/Wisconsin%27s_1st_congressional_district
2018-04-14_00_United	2772	9	Wisconsin	https://en.wikipedia.org/wiki/Wisconsin
2018-04-14_00_United	2838	22	United States Congress	https://en.wikipedia.org/wiki/United_States_Congress
2018-04-14_00_United	2995	35	Federal Employees Retirement System	https://en.wikipedia.org/wiki/Federal_Employees_Retirement_System
2018-04-14_00_United	3110	3	US$	https://en.wikipedia.org/wiki/United_States_dollar
2018-04-14_00_United	3231	19	House Majority Whip	https://en.wikipedia.org/wiki/House_Majority_Whip
2018-04-14_00_United	3251	13	Steve Scalise	https://en.wikipedia.org/wiki/Steve_Scalise
2018-04-14_00_United	3832	3	BBC	https://en.wikipedia.org/wiki/BBC
2018-04-14_00_United	3844	15	Anthony Zurcher	https://en.wikipedia.org/wiki/Anthony_Zurcher
2018-04-21_00_NASA	69	3	UTC	https://en.wikipedia.org/wiki/UTC
2018-04-21_00_NASA	77	6	SpaceX	https://en.wikipedia.org/wiki/SpaceX
2018-04-21_00_NASA	84	15	Falcon 9 rocket	https://en.wikipedia.org/wiki/Falcon_9_rocket
2018-04-21_00_NASA	114	14	Cape Canaveral	https://en.wikipedia.org/wiki/Cape_Canaveral
2018-04-21_00_NASA	147	7	Florida	https://en.wikipedia.org/wiki/Florida
2018-04-21_00_NASA	156	13	United States	https://en.wikipedia.org/wiki/United_States
2018-04-21_00_NASA	205	45	National Aeronautics and Space Administration	https://en.wikipedia.org/wiki/NASA
2018-04-21_00_NASA	263	37	Transiting Exoplanet Survey Satellite	https://en.wikipedia.org/wiki/Transiting_Exoplanet_Survey_Satellite
2018-04-21_00_NASA	343	10	exoplanets	https://en.wikipedia.org/wiki/Exoplanets
2018-04-21_00_NASA	406	3	Sun	https://en.wikipedia.org/wiki/Sun
2018-04-21_00_NASA	508	37	Massachusetts Institute of Technology	https://en.wikipedia.org/wiki/Massachusetts_Institute_of_Technology
2018-04-21_00_NASA	630	27	Goddard Space Flight Center	https://en.wikipedia.org/wiki/Goddard_Space_Flight_Center
2018-04-21_00_NASA	2325	14	transit method	https://en.wikipedia.org/wiki/transit_method
2018-04-21_00_NASA	2374	22	Kepler space telescope	https://en.wikipedia.org/wiki/Kepler_space_telescope
2018-04-21_00_NASA	2579	11	black holes	https://en.wikipedia.org/wiki/Black_holes
2018-04-21_00_NASA	2971	15	red dwarf stars	https://en.wikipedia.org/wiki/red_dwarf_stars
2018-04-21_00_NASA	3160	14	habitable zone	https://en.wikipedia.org/wiki/habitable_zone
2018-04-21_00_NASA	3385	8	Pleiades	https://en.wikipedia.org/wiki/Pleiades_(supercomputer)
2018-04-21_00_NASA	3669	27	International Space Station	https://en.wikipedia.org/wiki/International_Space_Station
2018-04-23_00_28	45	7	Swedish	https://en.wikipedia.org/wiki/Sweden
2018-04-23_00_28	53	22	electronic dance music	https://en.wikipedia.org/wiki/electronic_dance_music
2018-04-23_00_28	83	12	Tim Bergling	https://en.wikipedia.org/wiki/Tim_Bergling
2018-04-23_00_28	134	4	Oman	https://en.wikipedia.org/wiki/Oman
2018-04-23_00_28	149	6	Muscat	https://en.wikipedia.org/wiki/Muscat
2018-04-23_00_28	461	9	Stockholm	https://en.wikipedia.org/wiki/Stockholm
2018-04-23_00_28	527	6	Levels	https://en.wikipedia.org/wiki/Levels_(Avicii_song)
2018-04-23_00_28	564	12	Grammy Award	https://en.wikipedia.org/wiki/Grammy_Award
2018-04-23_00_28	617	4	True	https://en.wikipedia.org/wiki/True_(Avicii_album)
2018-04-23_00_28	657	11	Hey Brother	https://en.wikipedia.org/wiki/Hey_Brother
2018-04-23_00_28	673	10	Wake Me Up	https://en.wikipedia.org/wiki/Wake_Me_Up_(Avicii_song)
2018-04-23_00_28	731	7	Stories	https://en.wikipedia.org/wiki/Stories_(Avicii_album)
2018-04-23_00_28	757	21	American Music Awards	https://en.wikipedia.org/wiki/American_Music_Awards
2018-04-23_00_28	780	22	Billboard Music Awards	https://en.wikipedia.org/wiki/Billboard_Music_Awards
2018-04-23_00_28	807	23	MTV Europe Music Awards	https://en.wikipedia.org/wiki/MTV_Europe_Music_Awards
2018-04-23_00_28	873	8	Sunshine	https://en.wikipedia.org/wiki/Sunshine_(David_Guetta_and_Avicii_song)
2018-04-23_00_28	910	12	David Guetta	https://en.wikipedia.org/wiki/David_Guetta
2018-04-23_00_28	1091	6	Brazil	https://en.wikipedia.org/wiki/Brazil
2018-04-23_00_28	1331	20	Ultra Music Festival	https://en.wikipedia.org/wiki/Ultra_Music_Festival
2018-04-23_00_28	1366	18	Billboard magazine	https://en.wikipedia.org/wiki/Billboard_magazine
2018-04-23_00_28	1794	7	Madonna	https://en.wikipedia.org/wiki/Madonna_(entertainer)
2018-04-23_00_28	1817	12	Jon Bon Jovi	https://en.wikipedia.org/wiki/Jon_Bon_Jovi
2018-04-23_00_28	1831	8	Rita Ora	https://en.wikipedia.org/wiki/Rita_Ora
2018-04-23_00_28	1841	8	Coldplay	https://en.wikipedia.org/wiki/Coldplay
2018-04-23_00_28	1851	10	Aloe Blacc	https://en.wikipedia.org/wiki/Aloe_Blacc
2018-04-23_00_28	1866	15	Robbie Williams	https://en.wikipedia.org/wiki/Robbie_Williams
2018-04-23_00_28	1953	7	Spotify	https://en.wikipedia.org/wiki/Spotify
2018-04-23_00_28	2000	10	AVĪCI (01)	https://en.wikipedia.org/wiki/AV%C4%AACI_(01)
2018-04-23_00_28	2163	5	Avici	https://en.wikipedia.org/wiki/Avici
2018-04-23_00_28	2195	8	Buddhist	https://en.wikipedia.org/wiki/Buddhism
2018-04-23_00_28	2283	7	MySpace	https://en.wikipedia.org/wiki/MySpace
2018-04-23_00_28	2336	7	tweeted	https://en.wikipedia.org/wiki/Twitter
2018-04-23_01_English	35	13	Arsène Wenger	https://en.wikipedia.org/wiki/Ars%C3%A8ne_Wenger
2018-04-23_01_English	61	7	English	https://en.wikipedia.org/wiki/England
2018-04-23_01_English	69	7	capital	https://en.wikipedia.org/wiki/London
2018-04-23_01_English	77	8	football	https://en.wikipedia.org/wiki/Association_football
2018-04-23_01_English	91	10	Arsenal FC	https://en.wikipedia.org/wiki/Arsenal_F.C.
2018-04-23_01_English	338	9	Frenchman	https://en.wikipedia.org/wiki/France
2018-04-23_01_English	381	14	Premier League	https://en.wikipedia.org/wiki/Premier_League
2018-04-23_01_English	466	11	Bruce Rioch	https://en.wikipedia.org/wiki/Bruce_Rioch
2018-04-23_01_English	584	7	FA Cups	https://en.wikipedia.org/wiki/FA_Cup
2018-04-23_01_English	602	19	FA Community Shield	https://en.wikipedia.org/wiki/FA_Community_Shield
2018-04-23_01_English	755	21	UEFA Champions League	https://en.wikipedia.org/wiki/UEFA_Champions_League
2018-04-23_01_English	995	17	Tottenham Hotspur	https://en.wikipedia.org/wiki/Tottenham_Hotspur
2018-04-23_01_English	1052	15	Atlético Madrid	https://en.wikipedia.org/wiki/Atl%C3%A9tico_Madrid
2018-04-23_01_English	1075	18	UEFA Europa League	https://en.wikipedia.org/wiki/UEFA_Europa_League
2018-04-23_01_English	1160	15	Manchester City	https://en.wikipedia.org/wiki/Manchester_City_F.C.
2018-04-23_01_English	1295	16	Newcastle United	https://en.wikipedia.org/wiki/Newcastle_United
2018-04-23_01_English	1751	12	Stan Kroenke	https://en.wikipedia.org/wiki/Stan_Kroenke
2018-04-23_02_India	37	5	India	https://en.wikipedia.org/wiki/India
2018-04-23_02_India	45	13	Union Cabinet	https://en.wikipedia.org/wiki/Union_Cabinet
2018-04-23_02_India	279	6	Kathua	https://en.wikipedia.org/wiki/Kathua
2018-04-23_02_India	294	17	Jammu and Kashmir	https://en.wikipedia.org/wiki/Jammu_and_Kashmir
2018-04-23_02_India	884	31	Central Bureau of Investigation	https://en.wikipedia.org/wiki/Central_Bureau_of_Investigation
2018-04-23_02_India	925	20	Kuldeep Singh Sengar	https://en.wikipedia.org/wiki/Kuldeep_Singh_Sengar
2018-04-23_02_India	949	21	Bharatiya Janta Party	https://en.wikipedia.org/wiki/Bharatiya_Janta_Party
2018-04-23_02_India	1050	5	Unnao	https://en.wikipedia.org/wiki/Unnao
2018-04-23_02_India	1057	13	Uttar Pradesh	https://en.wikipedia.org/wiki/Uttar_Pradesh
2018-04-23_02_India	1137	7	Gujarat	https://en.wikipedia.org/wiki/Gujarat
2018-04-23_02_India	1147	5	Surat	https://en.wikipedia.org/wiki/Surat
2018-04-23_02_India	1305	15	Ram Nath Kovind	https://en.wikipedia.org/wiki/Ram_Nath_Kovind
2018-04-23_02_India	1343	29	National Crime Records Bureau	https://en.wikipedia.org/wiki/National_Crime_Records_Bureau
2018-04-23_02_India	2032	7	Reuters	https://en.wikipedia.org/wiki/Reuters
2018-04-23_02_India	2371	19	Parliament of India	https://en.wikipedia.org/wiki/Parliament_of_India
2018-04-23_02_India	2412	17	Indian Penal Code	https://en.wikipedia.org/wiki/Indian_Penal_Code
2018-04-23_02_India	2431	26	Code of Criminal Procedure	https://en.wikipedia.org/wiki/Code_of_Criminal_Procedure_(India)
2018-04-23_02_India	2507	12	Evidence Act	https://en.wikipedia.org/wiki/Indian_Evidence_Act
2018-04-23_02_India	2592	10	Al Jazeera	https://en.wikipedia.org/wiki/Al_Jazeera
2018-04-23_02_India	2961	9	New Delhi	https://en.wikipedia.org/wiki/New_Delhi
2018-04-25_00_India	56	17	Jammu and Kashmir	https://en.wikipedia.org/wiki/Jammu_and_Kashmir
2018-04-25_00_India	75	5	India	https://en.wikipedia.org/wiki/India
2018-04-25_00_India	447	18	Syed Altaf Bukhari	https://en.wikipedia.org/wiki/Syed_Altaf_Bukhari
2018-04-25_00_India	978	7	Shopian	https://en.wikipedia.org/wiki/Shopian
2018-04-25_00_India	1157	6	Kathua	https://en.wikipedia.org/wiki/Kathua
2018-04-25_01_Scottish	38	12	Mark Meechan	https://en.wikipedia.org/wiki/Mark_Meechan
2018-04-25_01_Scottish	54	8	Scotland	https://en.wikipedia.org/wiki/Scotland
2018-04-25_01_Scottish	73	3	GBP	https://en.wikipedia.org/wiki/Pound_sterling
2018-04-25_01_Scottish	110	7	YouTube	https://en.wikipedia.org/wiki/YouTube
2018-04-25_01_Scottish	188	26	Communications Act of 2003	https://en.wikipedia.org/wiki/Communications_Act_2003
2018-04-25_01_Scottish	341	3	pug	https://en.wikipedia.org/wiki/pug
