conversation id,turn count (which turn in this conversation),prompt,all instructions,instruction count,question topic,LLM capability tested,image 1,image 2,image 3,image 4,image 5,auto eval metric weights,Creativity Gemini,Richness Gemini,Visual Perception Gemini,Logical Coherence Gemini,Answer Accuracy Gemini,Image Relationship Understanding Gemini,Instruction Following Gemini,Overall score Gemini,Programmatic Instruction Following Gemini,Creativity GPT-4o,Richness GPT-4o,Visual Perception GPT-4o,Logical Coherence GPT-4o,Answer Accuracy GPT-4o,Image Relationship Understanding GPT-4o,Instruction Following GPT-4o,Overall score GPT-4o,Programmatic Instruction Following GPT-4o,Creativity Sonnet,Richness Sonnet,Visual Perception Sonnet,Logical Coherence Sonnet,Answer Accuracy Sonnet,Image Relationship Understanding Sonnet,Instruction Following Sonnet,Overall score Sonnet,Programmatic Instruction Following Sonnet,"Preference: 1 for Gemini, 0 for GPT-4o","Preference: 1 for Gemini, 0 for Sonnet","Preference: 1 for Sonnet, 0 for GPT-4o"
18,4,"What distinctive characteristics can be 
observed in the plant shown in the 
Image2?","Instruction: Start every sentence with 
the letter (S). Instruction: Make all 
the following responses no more than 4 
sentences.",2,Visual Object Description,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,2,4,8,9,8,6,10,6,1,5,6,8,7,7,6,7,6,0.5,5,6,7,6,6,7,7,6,1,1,1,1
18,5,"Instruction: End every sentence with a 
exclamation mark (!). How might the 
structural features of the plant in the 
Image2 aid in its seed dispersion?","Instruction: Start every sentence with 
the letter (S). Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: End every 
sentence with a exclamation mark (!).",3,Visual Object Reasoning,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,8,7,8,10,7,0.6666666667,5,6,8,8,8,8,10,7,0.6666666667,5,6,8,8,7,8,10,7,0.6666666667,0,0.5,0
18,6,"Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. What potential impact could 
the plant in the Image2 have on grazing 
animals?","Instruction: Start every sentence with 
the letter (S). Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: End every 
sentence with a exclamation mark (!). 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",4,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,3,5,7,7,6,6,9,6,0.75,5,6,7,7,6,7,7,6,0.75,3,5,7,7,6,7,9,6,0.5,0,1,0
18,7,"Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. What types of 
activities or industries might benefit 
from the plants shown in the Image3?","Instruction: Start every sentence with 
the letter (S). Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: End every 
sentence with a exclamation mark (!). 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses.",5,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,7,6,9,8,7,8,9,7,0.4,5,6,8,8,8,8,10,7,0.2,5,6,8,9,8,8,10,8,0.4,1,0,1
18,8,"Instruction: Use the word 'per se' at 
least once in all future responses. How 
might the plants in the Image3 
contribute to cultural and economic 
practices in warm temperate regions?","Instruction: Start every sentence with 
the letter (S). Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: End every 
sentence with a exclamation mark (!). 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Use the word 'per se' at 
least once in all future responses.",6,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,7,8,7,7,9,7,0.5,6,7,6,8,7,6,9,7,0.3333333333,5,6,6,8,7,7,9,7,0.5,1,1,1
18,9,"What can be inferred about the climate 
preferences for the growth of the 
plants depicted in the Image3?","Instruction: Start every sentence with 
the letter (S). Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: End every 
sentence with a exclamation mark (!). 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Use the word 'per se' at 
least once in all future responses.",6,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,7,8,8,8,10,7,0.3333333333,2,5,8,8,8,8,7,6,0.3333333333,3,6,6,7,7,6,9,6,0.5,1,1,1
18,10,"Describe the primary differences in the 
physical appearance of the plants shown 
in Image1, Image2, and Image3.","Instruction: Start every sentence with 
the letter (S). Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: End every 
sentence with a exclamation mark (!). 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Use the word 'per se' at 
least once in all future responses.",6,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,6,7,8,7,8,8,9,7,0.5,6,7,8,9,8,9,9,8,0.3333333333,5,7,8,8,8,8,9,7,0.5,0,0.5,0
18,11,"What are the ecological roles or 
benefits of the plants shown in Image1, 
Image2, and Image3?","Instruction: Start every sentence with 
the letter (S). Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: End every 
sentence with a exclamation mark (!). 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Use the word 'per se' at 
least once in all future responses.",6,Knowledge-Based Reasoning',Knowledge Grounding,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,7,7,8,7,7,0.3333333333,7,6,8,8,7,8,9,7,0.3333333333,6,6,8,8,7,8,9,7,0.5,0,0,1
18,12,"Compare the environments in which the 
plants in Image1 and Image2 typically 
thrive. How do these environments 
differ from those suitable for the 
plant in Image3?","Instruction: Start every sentence with 
the letter (S). Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: End every 
sentence with a exclamation mark (!). 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Use the word 'per se' at 
least once in all future responses.",6,Visual Comparative Analysis,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,8,8,8,9,6,7,0.3333333333,6,7,8,8,8,8,9,7,0.5,6,7,6,8,8,7,7,7,0.5,0,0,0
18,13,"What might be the historical or 
cultural significance of the plants 
depicted in Image1, Image2, and Image3?","Instruction: Start every sentence with 
the letter (S). Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: End every 
sentence with a exclamation mark (!). 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Use the word 'per se' at 
least once in all future responses.",6,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,7,6,6,7,9,6,0.3333333333,4,5,6,6,6,7,6,6,0.5,5,6,8,7,6,8,10,7,0.5,1,0,1
18,14,"How might the flowers in Image1 and the 
burs in Image2 interact with their 
surroundings? Contrast this with the 
fruit in Image3.","Instruction: Start every sentence with 
the letter (S). Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: End every 
sentence with a exclamation mark (!). 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Use the word 'per se' at 
least once in all future responses.",6,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,7,8,9,8,9,9,8,8,0.3333333333,6,7,8,7,8,9,7,7,0.1666666667,6,7,8,8,8,8,9,8,0.5,1,1,1
18,15,"Identify and explain the potential 
human uses for the plants depicted in 
Image1, Image2, and Image3.","Instruction: Start every sentence with 
the letter (S). Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: End every 
sentence with a exclamation mark (!). 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Use the word 'per se' at 
least once in all future responses.",6,Knowledge-Based Reasoning',Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,6,7,8,7,7,8,7,0.3333333333,6,7,8,8,7,8,9,7,0.3333333333,5,6,7,8,7,8,9,7,0.5,0,0,1
18,16,"Discuss the potential challenges or 
dangers posed by the plants shown in 
Image1, Image2, and Image3 to other 
living organisms.","Instruction: Start every sentence with 
the letter (S). Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: End every 
sentence with a exclamation mark (!). 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Use the word 'per se' at 
least once in all future responses.",6,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,3,5,7,7,7,7,9,6,0.3333333333,6,7,6,8,8,7,7,7,0,5,6,8,8,8,8,10,7,0.5,1,0,1
18,17,"Reflect on the emotional or aesthetic 
appeal of the plants in Image1, Image2, 
and Image3 and explain how they might 
influence human emotions or actions.","Instruction: Start every sentence with 
the letter (S). Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: End every 
sentence with a exclamation mark (!). 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Use the word 'per se' at 
least once in all future responses.",6,Creativity,Creativity,,,,,,1 1 1 1 1 1 1 1 20,6,7,8,8,8,7,7,7,0.5,6,7,8,8,8,8,6,7,0.1666666667,7,8,8,8,8,8,9,8,0.5,1,0,1
19,1,"Instruction: End every sentence with a 
exclamation mark (!). Describe the 
architectural style of the structures 
visible in Image1 and Image2.","Instruction: End every sentence with a 
exclamation mark (!).",1,Visual Object Description',Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,5,6,7,8,8,8,10,7,1,5,6,7,8,7,8,10,7,1,5,6,7,8,6,7,10,7,1,1,1,0
19,2,"Instruction: Start every sentence with 
the letter (B). Compare the historical 
significance of the locations depicted 
in Image1 and Image2.","Instruction: End every sentence with a 
exclamation mark (!). Instruction: 
Start every sentence with the letter 
(B).",2,Visual Comparative Analysis,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,6,8,7,7,9,7,1,4,5,7,8,6,7,6,6,1,2,4,6,5,5,6,7,5,1,1,1,0
19,3,"Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. What elements in Image1 and 
Image2 suggest these places have a rich 
historical background?","Instruction: End every sentence with a 
exclamation mark (!). Instruction: 
Start every sentence with the letter 
(B). Instruction: Include at least one 
odd number bigger than 5 in each of 
your responses.",3,Visual Comparative Analysis',Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,7,7,6,7,7,0.3333333333,5,6,7,8,7,6,7,6,1,3,4,7,6,6,7,7,6,1,0,0,0
19,4,"Instruction: Make all the following 
responses no more than 4 sentences. How 
do the buildings in Image1 and Image2 
reflect their respective cultural 
contexts?","Instruction: End every sentence with a 
exclamation mark (!). Instruction: 
Start every sentence with the letter 
(B). Instruction: Include at least one 
odd number bigger than 5 in each of 
your responses. Instruction: Make all 
the following responses no more than 4 
sentences.",4,Visual Comparative Analysis',Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,4,6,8,8,8,8,10,7,0,3,4,6,5,6,7,3,5,0.75,3,5,6,6,6,7,4,5,0.75,1,1,1
19,5,"Instruction: Use the word 'itself' at 
least once in all future responses. 
What might be some of the emotional 
reactions one could have when visiting 
the sites illustrated in Image1 and 
Image2?","Instruction: End every sentence with a 
exclamation mark (!). Instruction: 
Start every sentence with the letter 
(B). Instruction: Include at least one 
odd number bigger than 5 in each of 
your responses. Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: Use the word 
'itself' at least once in all future 
responses.",5,Creativity,Creativity,,,,,,1 1 1 1 1 1 1 1 20,5,6,7,8,7,7,7,7,0.4,5,6,7,8,7,8,6,6,0.8,3,5,6,7,6,6,7,6,0.6,0,1,0
19,6,"Identify and interpret the symbolic 
meaning of any prominent architectural 
features seen in Image1 and Image2.","Instruction: End every sentence with a 
exclamation mark (!). Instruction: 
Start every sentence with the letter 
(B). Instruction: Include at least one 
odd number bigger than 5 in each of 
your responses. Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: Use the word 
'itself' at least once in all future 
responses.",5,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,8,7,8,9,7,0.5,5,7,8,8,8,9,10,7,0.8333333333,5,6,8,7,7,6,9,7,0.6666666667,0,0,0
19,7,"Based on Image1 and Image2, discuss the 
possible activities that might have 
taken place in these historical 
locations.","Instruction: End every sentence with a 
exclamation mark (!). Instruction: 
Start every sentence with the letter 
(B). Instruction: Include at least one 
odd number bigger than 5 in each of 
your responses. Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: Use the word 
'itself' at least once in all future 
responses.",5,Knowledge-Based Reasoning,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,5,6,7,8,7,7,7,7,0.5,4,6,8,7,8,8,6,6,0.8333333333,4,5,8,7,6,8,8,6,0.6666666667,0,0,0
19,8,"Examine the relationship between the 
natural surroundings and the 
architectural structures in Image1 and 
Image2.","Instruction: End every sentence with a 
exclamation mark (!). Instruction: 
Start every sentence with the letter 
(B). Instruction: Include at least one 
odd number bigger than 5 in each of 
your responses. Instruction: Make all 
the following responses no more than 4 
sentences. Instruction: Use the word 
'itself' at least once in all future 
responses.",5,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,4,5,7,8,8,8,9,6,0.5,6,5,7,7,7,8,9,7,0.8333333333,5,6,7,7,7,7,9,7,0.6666666667,0,0,0
